,fecha,cod_cliente,cod_art,_canal_cliente,venta,kilos
103639,2023-05-20,776recoleta020412430015,714Arecoleta,HORECA,33518,126
103640,2023-05-23,776recoleta020412430015,714Arecoleta,HORECA,33518,126
103641,2023-05-24,776recoleta020412430015,714Arecoleta,HORECA,11173,42
103642,2023-05-25,776recoleta020412430015,714Arecoleta,HORECA,22345,84
103643,2023-05-26,776recoleta020412430015,714Arecoleta,HORECA,39104,147
103644,2023-05-27,776recoleta020412430015,714Arecoleta,HORECA,16759,63
103645,2023-05-29,776recoleta020412430015,714Arecoleta,HORECA,16759,63
103646,2023-05-29,1612recoleta219215810019,714Arecoleta,Carnicería & Pollería,6192,17
103647,2023-05-29,1recoleta18925721,714Arecoleta,Consumidor Final,0,1
103648,2023-06-07,776recoleta020412430015,714Arecoleta,HORECA,-307246,-1158
103649,2023-06-12,1254/1recoleta218123560018,714Arecoleta,HORECA,0,1
103650,2023-06-16,212recoleta217052630010,714Arecoleta,Carnicería & Pollería,4019,13
103651,2023-06-19,212recoleta217052630010,714Arecoleta,Carnicería & Pollería,4019,13
103652,2023-06-26,212recoleta217052630010,714Arecoleta,Carnicería & Pollería,4019,13
103653,2023-09-21,212recoleta217052630010,714Arecoleta,Carnicería & Pollería,5359,17
103654,2023-09-21,1612recoleta219215810019,714Arecoleta,Carnicería & Pollería,6192,17
103655,2023-09-27,212recoleta217052630010,714Arecoleta,Carnicería & Pollería,9377,29
103656,2023-10-02,1322recoleta219117230018,714Arecoleta,Carnicería & Pollería,5358,17
103657,2023-10-04,212recoleta217052630010,714Arecoleta,Carnicería & Pollería,5359,17
103658,2023-10-11,1612recoleta219215810019,714Arecoleta,Carnicería & Pollería,7740,21
103659,2023-10-11,212recoleta217052630010,714Arecoleta,Carnicería & Pollería,6698,21
103660,2023-10-17,1088recoleta211383670010,714Arecoleta,Minorista,9288,25
103661,2023-10-18,1612recoleta219215810019,714Arecoleta,Carnicería & Pollería,6192,17
103662,2023-11-10,1612recoleta219215810019,714Arecoleta,Carnicería & Pollería,6936,21
103663,2023-11-10,212recoleta217052630010,714Arecoleta,Carnicería & Pollería,6936,21
103664,2023-11-24,1088recoleta211383670010,714Arecoleta,Minorista,4644,13
103665,2023-11-29,212recoleta217052630010,714Arecoleta,Carnicería & Pollería,5549,17
103666,2023-11-29,1612recoleta219215810019,714Arecoleta,Carnicería & Pollería,6936,21
103667,2023-12-07,1088recoleta211383670010,714Arecoleta,Minorista,7740,21
103668,2023-12-08,212recoleta217052630010,714Arecoleta,Carnicería & Pollería,5549,17
103669,2023-12-09,401recoleta218696810013,714Arecoleta,HORECA,14427,38
103670,2023-12-15,212recoleta217052630010,714Arecoleta,Carnicería & Pollería,6936,21
103671,2023-12-15,401recoleta218696810013,714Arecoleta,HORECA,11376,38
103672,2023-12-20,401recoleta218696810013,714Arecoleta,HORECA,8015,21
103673,2023-12-26,401recoleta218696810013,714Arecoleta,HORECA,-4746,0
103674,2023-12-29,212recoleta217052630010,714Arecoleta,Carnicería & Pollería,4162,13
103675,2023-12-29,1612recoleta219215810019,714Arecoleta,Carnicería & Pollería,4162,13
103676,2024-01-02,1088recoleta211383670010,714Arecoleta,Minorista,4809,13
103677,2024-01-02,401recoleta218696810013,714Arecoleta,HORECA,7584,25
103678,2024-01-08,401recoleta218696810013,714Arecoleta,HORECA,7584,25
103679,2024-01-10,401recoleta218696810013,714Arecoleta,HORECA,7584,25
103680,2024-01-11,1088recoleta211383670010,714Arecoleta,Minorista,6192,17
103681,2024-01-11,212recoleta217052630010,714Arecoleta,Carnicería & Pollería,4162,13
103682,2024-01-12,212recoleta217052630010,714Arecoleta,Carnicería & Pollería,5549,17
103683,2024-01-12,401recoleta218696810013,714Arecoleta,HORECA,7584,25
103684,2024-01-13,401recoleta218696810013,714Arecoleta,HORECA,6320,21
103685,2024-01-19,212recoleta217052630010,714Arecoleta,Carnicería & Pollería,4162,13
103686,2024-01-19,1612recoleta219215810019,714Arecoleta,Carnicería & Pollería,5549,17
103687,2024-01-22,401recoleta218696810013,714Arecoleta,HORECA,5056,17
103688,2024-01-24,401recoleta218696810013,714Arecoleta,HORECA,10112,34
103689,2024-01-26,401recoleta218696810013,714Arecoleta,HORECA,10112,34
103690,2024-01-26,212recoleta217052630010,714Arecoleta,Carnicería & Pollería,5549,17
103691,2024-02-06,1088recoleta211383670010,714Arecoleta,Minorista,9288,25
103692,2024-02-09,1recoleta18925721,714Arecoleta,Consumidor Final,0,1
103693,2024-02-13,401recoleta218696810013,714Arecoleta,HORECA,7584,25
103694,2024-02-15,401recoleta218696810013,714Arecoleta,HORECA,10112,34
103695,2024-02-16,401recoleta218696810013,714Arecoleta,HORECA,10112,34
103696,2024-02-16,1612recoleta219215810019,714Arecoleta,Carnicería & Pollería,5549,17
103697,2024-02-16,212recoleta217052630010,714Arecoleta,Carnicería & Pollería,4162,13
103698,2024-02-27,212recoleta217052630010,714Arecoleta,Carnicería & Pollería,4162,13
103699,2024-02-27,1612recoleta219215810019,714Arecoleta,Carnicería & Pollería,4162,13
103700,2024-03-06,1871recoleta218658900019,714Arecoleta,Minorista,-395,0
103701,2024-03-11,1612recoleta219215810019,714Arecoleta,Carnicería & Pollería,5549,17
103702,2024-03-11,212recoleta217052630010,714Arecoleta,Carnicería & Pollería,4162,13
103703,2024-03-12,401recoleta218696810013,714Arecoleta,HORECA,3792,13
103704,2024-03-14,1088recoleta211383670010,714Arecoleta,Minorista,7740,21
103706,2024-03-23,1612recoleta219215810019,714Arecoleta,Carnicería & Pollería,4162,13
103707,2024-03-23,212recoleta217052630010,714Arecoleta,Carnicería & Pollería,4162,13
103708,2024-04-03,212recoleta217052630010,714Arecoleta,Carnicería & Pollería,4162,13
103709,2023-03-18,825recoleta219291420013,714Arecoleta,HORECA,35604,97
103710,2023-03-22,825recoleta219291420013,714Arecoleta,HORECA,-9933,-97
103711,2023-03-24,825recoleta219291420013,714Arecoleta,HORECA,25670,97
103712,2023-05-11,825recoleta219291420013,714Arecoleta,HORECA,64552,211
103713,2023-05-30,825recoleta219291420013,714Arecoleta,HORECA,38731,126
103714,2023-05-31,825recoleta219291420013,714Arecoleta,HORECA,19365,63
103715,2023-06-01,825recoleta219291420013,714Arecoleta,HORECA,38731,126
103716,2023-06-02,825recoleta219291420013,714Arecoleta,HORECA,38731,126
103717,2023-06-03,825recoleta219291420013,714Arecoleta,HORECA,45186,147
103718,2023-06-06,825recoleta219291420013,714Arecoleta,HORECA,38731,126
103719,2023-06-07,825recoleta219291420013,714Arecoleta,HORECA,263804,1158
103720,2023-06-07,825recoleta219291420013,714Arecoleta,HORECA,38731,126
103721,2023-06-08,825recoleta219291420013,714Arecoleta,HORECA,11173,42
103722,2023-06-09,825recoleta219291420013,714Arecoleta,HORECA,16759,63
103723,2023-06-10,825recoleta219291420013,714Arecoleta,HORECA,50277,190
103724,2023-06-12,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103725,2023-06-13,825recoleta219291420013,714Arecoleta,HORECA,11173,42
103726,2023-06-15,825recoleta219291420013,714Arecoleta,HORECA,22345,84
103727,2023-06-16,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103728,2023-06-17,825recoleta219291420013,714Arecoleta,HORECA,22345,84
103729,2023-06-20,825recoleta219291420013,714Arecoleta,HORECA,67036,253
103730,2023-06-22,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103731,2023-06-24,825recoleta219291420013,714Arecoleta,HORECA,44690,168
103732,2023-06-26,825recoleta219291420013,714Arecoleta,HORECA,11173,42
103733,2023-06-27,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103734,2023-06-28,825recoleta219291420013,714Arecoleta,HORECA,22345,84
103735,2023-06-30,825recoleta219291420013,714Arecoleta,HORECA,55863,211
103736,2023-07-01,825recoleta219291420013,714Arecoleta,HORECA,44690,168
103737,2023-07-04,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103738,2023-07-06,825recoleta219291420013,714Arecoleta,HORECA,55863,211
103739,2023-07-07,825recoleta219291420013,714Arecoleta,HORECA,61449,232
103740,2023-07-11,825recoleta219291420013,714Arecoleta,HORECA,44690,168
103741,2023-07-12,825recoleta219291420013,714Arecoleta,HORECA,22345,84
103742,2023-07-13,825recoleta219291420013,714Arecoleta,HORECA,22345,84
103743,2023-07-14,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103744,2023-07-15,825recoleta219291420013,714Arecoleta,HORECA,44690,168
103745,2023-07-19,825recoleta219291420013,714Arecoleta,HORECA,39104,147
103746,2023-07-20,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103747,2023-07-21,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103748,2023-07-22,825recoleta219291420013,714Arecoleta,HORECA,11173,42
103749,2023-07-24,825recoleta219291420013,714Arecoleta,HORECA,22345,84
103750,2023-07-25,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103751,2023-07-26,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103752,2023-07-27,825recoleta219291420013,714Arecoleta,HORECA,11173,42
103753,2023-07-28,825recoleta219291420013,714Arecoleta,HORECA,22345,84
103754,2023-07-29,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103755,2023-07-31,825recoleta219291420013,714Arecoleta,HORECA,16759,63
103756,2023-08-01,825recoleta219291420013,714Arecoleta,HORECA,22345,84
103757,2023-08-02,825recoleta219291420013,714Arecoleta,HORECA,11173,42
103758,2023-08-03,825recoleta219291420013,714Arecoleta,HORECA,22345,84
103759,2023-08-04,825recoleta219291420013,714Arecoleta,HORECA,44690,168
103760,2023-08-05,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103761,2023-08-08,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103762,2023-08-09,825recoleta219291420013,714Arecoleta,HORECA,16759,63
103763,2023-08-10,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103764,2023-08-11,825recoleta219291420013,714Arecoleta,HORECA,11173,42
103765,2023-08-12,825recoleta219291420013,714Arecoleta,HORECA,22345,84
103766,2023-08-14,825recoleta219291420013,714Arecoleta,HORECA,11173,42
103767,2023-08-15,825recoleta219291420013,714Arecoleta,HORECA,22345,84
103768,2023-08-16,825recoleta219291420013,714Arecoleta,HORECA,22345,84
103769,2023-08-17,825recoleta219291420013,714Arecoleta,HORECA,11173,42
103770,2023-08-18,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103771,2023-08-19,825recoleta219291420013,714Arecoleta,HORECA,39104,147
103772,2023-08-22,825recoleta219291420013,714Arecoleta,HORECA,44690,168
103773,2023-08-23,825recoleta219291420013,714Arecoleta,HORECA,11173,42
103774,2023-08-24,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103775,2023-08-26,825recoleta219291420013,714Arecoleta,HORECA,11173,42
103776,2023-08-28,825recoleta219291420013,714Arecoleta,HORECA,16759,63
103777,2023-08-29,825recoleta219291420013,714Arecoleta,HORECA,27931,105
103778,2023-08-30,825recoleta219291420013,714Arecoleta,HORECA,44690,168
103779,2023-09-01,825recoleta219291420013,714Arecoleta,HORECA,22345,84
103780,2023-09-02,825recoleta219291420013,714Arecoleta,HORECA,44690,168
103781,2023-09-04,825recoleta219291420013,714Arecoleta,HORECA,11173,42
103782,2023-09-05,825recoleta219291420013,714Arecoleta,HORECA,22345,84
103783,2023-09-07,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103784,2023-09-08,825recoleta219291420013,714Arecoleta,HORECA,44690,168
103785,2023-09-09,825recoleta219291420013,714Arecoleta,HORECA,5586,21
103786,2023-09-11,825recoleta219291420013,714Arecoleta,HORECA,11173,42
103787,2023-09-12,825recoleta219291420013,714Arecoleta,HORECA,16759,63
103788,2023-09-13,825recoleta219291420013,714Arecoleta,HORECA,44690,168
103789,2023-09-14,825recoleta219291420013,714Arecoleta,HORECA,44690,168
103790,2023-09-15,825recoleta219291420013,714Arecoleta,HORECA,11173,42
103791,2023-09-16,825recoleta219291420013,714Arecoleta,HORECA,22345,84
103792,2023-09-19,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103793,2023-09-20,825recoleta219291420013,714Arecoleta,HORECA,39104,147
103794,2023-09-21,825recoleta219291420013,714Arecoleta,HORECA,22345,84
103795,2023-09-22,825recoleta219291420013,714Arecoleta,HORECA,44690,168
103796,2023-09-23,825recoleta219291420013,714Arecoleta,HORECA,27931,105
103797,2023-09-25,825recoleta219291420013,714Arecoleta,HORECA,11173,42
103798,2023-09-26,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103799,2023-09-27,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103800,2023-09-28,825recoleta219291420013,714Arecoleta,HORECA,22345,84
103801,2023-09-30,825recoleta219291420013,714Arecoleta,HORECA,8938,34
103802,2023-10-02,825recoleta219291420013,714Arecoleta,HORECA,11173,42
103803,2023-10-03,825recoleta219291420013,714Arecoleta,HORECA,44690,168
103804,2023-10-04,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103805,2023-10-05,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103806,2023-10-06,825recoleta219291420013,714Arecoleta,HORECA,22345,84
103807,2023-10-07,825recoleta219291420013,714Arecoleta,HORECA,22345,84
103808,2023-10-09,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103809,2023-10-10,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103810,2023-10-11,825recoleta219291420013,714Arecoleta,HORECA,22345,84
103811,2023-10-12,825recoleta219291420013,714Arecoleta,HORECA,11173,42
103812,2023-10-13,825recoleta219291420013,714Arecoleta,HORECA,44690,168
103813,2023-10-14,825recoleta219291420013,714Arecoleta,HORECA,16759,63
103814,2023-10-17,825recoleta219291420013,714Arecoleta,HORECA,44690,168
103815,2023-10-20,825recoleta219291420013,714Arecoleta,HORECA,67036,253
103816,2023-10-21,825recoleta219291420013,714Arecoleta,HORECA,44690,168
103817,2023-10-23,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103818,2023-10-26,825recoleta219291420013,714Arecoleta,HORECA,29049,110
103819,2023-10-27,825recoleta219291420013,714Arecoleta,HORECA,67037,253
103820,2023-10-28,825recoleta219291420013,714Arecoleta,HORECA,22346,84
103821,2023-11-01,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103822,2023-11-02,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103823,2023-11-03,825recoleta219291420013,714Arecoleta,HORECA,89382,337
103824,2023-11-04,825recoleta219291420013,714Arecoleta,HORECA,89382,337
103825,2023-11-06,825recoleta219291420013,714Arecoleta,HORECA,11173,42
103826,2023-11-08,825recoleta219291420013,714Arecoleta,HORECA,11173,42
103827,2023-11-10,825recoleta219291420013,714Arecoleta,HORECA,22346,84
103828,2023-11-11,825recoleta219291420013,714Arecoleta,HORECA,39105,147
103829,2023-11-13,825recoleta219291420013,714Arecoleta,HORECA,11173,42
103830,2023-11-15,825recoleta219291420013,714Arecoleta,HORECA,44691,168
103831,2023-11-16,825recoleta219291420013,714Arecoleta,HORECA,22346,84
103832,2023-11-17,825recoleta219291420013,714Arecoleta,HORECA,22346,84
103833,2023-11-18,825recoleta219291420013,714Arecoleta,HORECA,39105,147
103834,2023-11-20,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103835,2023-11-22,825recoleta219291420013,714Arecoleta,HORECA,44691,168
103836,2023-11-23,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103837,2023-11-24,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103838,2023-11-25,825recoleta219291420013,714Arecoleta,HORECA,44691,168
103839,2023-11-27,825recoleta219291420013,714Arecoleta,HORECA,22346,84
103840,2023-11-30,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103841,2023-12-01,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103842,2023-12-02,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103843,2023-12-04,825recoleta219291420013,714Arecoleta,HORECA,22346,84
103844,2023-12-06,825recoleta219291420013,714Arecoleta,HORECA,50278,190
103845,2023-12-07,825recoleta219291420013,714Arecoleta,HORECA,16759,63
103846,2023-12-08,825recoleta219291420013,714Arecoleta,HORECA,39105,147
103847,2023-12-09,825recoleta219291420013,714Arecoleta,HORECA,27932,105
103848,2023-12-11,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103849,2023-12-13,825recoleta219291420013,714Arecoleta,HORECA,44691,168
103850,2023-12-14,825recoleta219291420013,714Arecoleta,HORECA,44691,168
103851,2023-12-15,825recoleta219291420013,714Arecoleta,HORECA,44691,168
103852,2023-12-16,825recoleta219291420013,714Arecoleta,HORECA,39105,147
103853,2023-12-18,825recoleta219291420013,714Arecoleta,HORECA,11173,42
103854,2023-12-20,825recoleta219291420013,714Arecoleta,HORECA,22346,84
103855,2023-12-21,825recoleta219291420013,714Arecoleta,HORECA,22346,84
103856,2024-01-11,825recoleta219291420013,714Arecoleta,HORECA,67037,253
103857,2024-01-12,825recoleta219291420013,714Arecoleta,HORECA,67037,253
103858,2024-01-13,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103859,2024-01-17,825recoleta219291420013,714Arecoleta,HORECA,44691,168
103860,2024-01-18,825recoleta219291420013,714Arecoleta,HORECA,22346,84
103861,2024-01-19,825recoleta219291420013,714Arecoleta,HORECA,22346,84
103862,2024-01-20,825recoleta219291420013,714Arecoleta,HORECA,22346,84
103863,2024-01-23,825recoleta219291420013,714Arecoleta,HORECA,16759,63
103864,2024-01-25,825recoleta219291420013,714Arecoleta,HORECA,22346,84
103865,2024-01-26,825recoleta219291420013,714Arecoleta,HORECA,44691,168
103866,2024-01-27,825recoleta219291420013,714Arecoleta,HORECA,16759,63
103867,2024-01-29,825recoleta219291420013,714Arecoleta,HORECA,22346,84
103868,2024-01-31,825recoleta219291420013,714Arecoleta,HORECA,22346,84
103869,2024-02-01,825recoleta219291420013,714Arecoleta,HORECA,44691,168
103870,2024-02-02,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103871,2024-02-03,825recoleta219291420013,714Arecoleta,HORECA,55864,211
103872,2024-02-05,825recoleta219291420013,714Arecoleta,HORECA,22346,84
103873,2024-02-07,825recoleta219291420013,714Arecoleta,HORECA,11173,42
103874,2024-02-09,825recoleta219291420013,714Arecoleta,HORECA,27932,105
103875,2024-02-10,825recoleta219291420013,714Arecoleta,HORECA,22346,84
103876,2024-02-14,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103877,2024-02-16,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103878,2024-02-17,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103879,2024-02-19,825recoleta219291420013,714Arecoleta,HORECA,50278,190
103880,2024-02-21,825recoleta219291420013,714Arecoleta,HORECA,27932,105
103881,2024-02-22,825recoleta219291420013,714Arecoleta,HORECA,22346,84
103882,2024-02-23,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103883,2024-02-24,825recoleta219291420013,714Arecoleta,HORECA,50278,190
103884,2024-02-26,825recoleta219291420013,714Arecoleta,HORECA,22346,84
103885,2024-02-28,825recoleta219291420013,714Arecoleta,HORECA,11173,42
103886,2024-02-29,825recoleta219291420013,714Arecoleta,HORECA,22346,84
103887,2024-03-01,825recoleta219291420013,714Arecoleta,HORECA,50278,190
103888,2024-03-02,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103889,2024-03-04,825recoleta219291420013,714Arecoleta,HORECA,44691,168
103890,2024-03-06,825recoleta219291420013,714Arecoleta,HORECA,22346,84
103891,2024-03-07,825recoleta219291420013,714Arecoleta,HORECA,33518,126
103892,2024-03-08,825recoleta219291420013,714Arecoleta,HORECA,61450,232
103893,2024-03-09,825recoleta219291420013,714Arecoleta,HORECA,89382,337
103894,2024-03-14,825recoleta219291420013,714Arecoleta,HORECA,39105,147
103895,2024-03-15,825recoleta219291420013,714Arecoleta,HORECA,39105,147
103896,2024-03-16,825recoleta219291420013,714Arecoleta,HORECA,67037,253
103897,2024-03-20,825recoleta219291420013,714Arecoleta,HORECA,39105,147
103898,2024-03-22,825recoleta219291420013,714Arecoleta,HORECA,55864,211
103899,2024-03-23,825recoleta219291420013,714Arecoleta,HORECA,27932,105
103900,2024-03-28,825recoleta219291420013,714Arecoleta,HORECA,67037,253
103901,2024-04-01,825recoleta219291420013,714Arecoleta,HORECA,39105,147
103902,2024-04-02,825recoleta219291420013,714Arecoleta,HORECA,39105,147
103903,2024-04-03,825recoleta219291420013,714Arecoleta,HORECA,39105,147
103904,2022-11-01,952recoleta216468960014,724Brecoleta,Casa de Congelados,7496,35
103905,2022-11-07,952recoleta216468960014,724Brecoleta,Casa de Congelados,8567,35
103906,2022-11-10,952recoleta216468960014,724Brecoleta,Casa de Congelados,17135,70
103907,2022-11-14,952recoleta216468960014,724Brecoleta,Casa de Congelados,5140,21
103908,2022-11-15,952recoleta216468960014,724Brecoleta,Casa de Congelados,0,0
103909,2022-11-16,952recoleta216468960014,724Brecoleta,Casa de Congelados,6854,28
103910,2022-11-21,952recoleta216468960014,724Brecoleta,Casa de Congelados,13708,56
103911,2022-12-01,952recoleta216468960014,724Brecoleta,Casa de Congelados,13708,56
103912,2022-12-06,952recoleta216468960014,724Brecoleta,Casa de Congelados,15421,63
103913,2022-12-07,952recoleta216468960014,724Brecoleta,Casa de Congelados,17135,70
103914,2022-12-12,952recoleta216468960014,724Brecoleta,Casa de Congelados,5140,21
103915,2022-12-14,952recoleta216468960014,724Brecoleta,Casa de Congelados,8567,35
103916,2022-12-16,952recoleta216468960014,724Brecoleta,Casa de Congelados,10281,42
103917,2022-12-19,952recoleta216468960014,724Brecoleta,Casa de Congelados,22275,91
103918,2022-12-21,952recoleta216468960014,724Brecoleta,Casa de Congelados,8567,35
103919,2022-12-29,952recoleta216468960014,724Brecoleta,Casa de Congelados,13708,56
103920,2023-01-10,952recoleta216468960014,724Brecoleta,Casa de Congelados,13708,56
103921,2023-01-11,952recoleta216468960014,724Brecoleta,Casa de Congelados,13708,56
103922,2023-01-12,952recoleta216468960014,724Brecoleta,Casa de Congelados,-1713,-7
103923,2023-01-13,952recoleta216468960014,724Brecoleta,Casa de Congelados,15421,63
103924,2023-01-16,952recoleta216468960014,724Brecoleta,Casa de Congelados,8567,35
103925,2023-01-19,952recoleta216468960014,724Brecoleta,Casa de Congelados,17135,70
103926,2023-01-24,952recoleta216468960014,724Brecoleta,Casa de Congelados,5140,21
103927,2023-02-08,952recoleta216468960014,724Brecoleta,Casa de Congelados,8567,35
103928,2023-03-04,952recoleta216468960014,724Brecoleta,Casa de Congelados,6854,28
103929,2023-03-15,952recoleta216468960014,724Brecoleta,Casa de Congelados,8569,35
103930,2023-03-23,952recoleta216468960014,724Brecoleta,Casa de Congelados,9676,42
103931,2023-03-27,952recoleta216468960014,724Brecoleta,Casa de Congelados,9676,42
103932,2023-04-05,952recoleta216468960014,724Brecoleta,Casa de Congelados,14514,63
103933,2023-04-14,952recoleta216468960014,724Brecoleta,Casa de Congelados,8063,35
103934,2023-04-19,952recoleta216468960014,724Brecoleta,Casa de Congelados,11289,49
103935,2023-04-27,952recoleta216468960014,724Brecoleta,Casa de Congelados,4838,21
103936,2023-05-04,952recoleta216468960014,724Brecoleta,Casa de Congelados,17739,77
103937,2023-05-12,952recoleta216468960014,724Brecoleta,Casa de Congelados,14514,63
103938,2023-05-18,952recoleta216468960014,724Brecoleta,Casa de Congelados,16127,70
103939,2023-06-12,952recoleta216468960014,724Brecoleta,Casa de Congelados,4837,21
103940,2023-06-20,952recoleta216468960014,724Brecoleta,Casa de Congelados,14511,63
103941,2023-06-27,952recoleta216468960014,724Brecoleta,Casa de Congelados,14511,63
103942,2023-07-01,952recoleta216468960014,724Brecoleta,Casa de Congelados,11286,49
103943,2023-07-03,952recoleta216468960014,724Brecoleta,Casa de Congelados,16123,70
103944,2023-07-05,952recoleta216468960014,724Brecoleta,Casa de Congelados,6449,28
103945,2023-07-27,952recoleta216468960014,724Brecoleta,Casa de Congelados,4837,21
103946,2023-07-31,952recoleta216468960014,724Brecoleta,Casa de Congelados,8062,35
103947,2023-08-03,952recoleta216468960014,724Brecoleta,Casa de Congelados,6449,28
103948,2023-08-10,952recoleta216468960014,724Brecoleta,Casa de Congelados,6449,28
103949,2023-08-11,952recoleta216468960014,724Brecoleta,Casa de Congelados,9674,42
103950,2023-08-19,952recoleta216468960014,724Brecoleta,Casa de Congelados,6449,28
103951,2023-08-23,952recoleta216468960014,724Brecoleta,Casa de Congelados,4837,21
103952,2023-08-30,952recoleta216468960014,724Brecoleta,Casa de Congelados,6449,28
103953,2023-09-01,952recoleta216468960014,724Brecoleta,Casa de Congelados,6449,28
103954,2023-09-05,952recoleta216468960014,724Brecoleta,Casa de Congelados,8062,35
103955,2023-09-11,952recoleta216468960014,724Brecoleta,Casa de Congelados,8062,35
103956,2023-09-18,952recoleta216468960014,724Brecoleta,Casa de Congelados,8062,35
103957,2023-09-22,952recoleta216468960014,724Brecoleta,Casa de Congelados,4837,21
103958,2023-09-25,952recoleta216468960014,724Brecoleta,Casa de Congelados,8062,35
103959,2023-09-28,952recoleta216468960014,724Brecoleta,Casa de Congelados,11286,49
103960,2023-10-02,952recoleta216468960014,724Brecoleta,Casa de Congelados,4837,21
103961,2023-10-06,952recoleta216468960014,724Brecoleta,Casa de Congelados,8062,35
103962,2023-10-07,952recoleta216468960014,724Brecoleta,Casa de Congelados,8062,35
103963,2023-10-09,952recoleta216468960014,724Brecoleta,Casa de Congelados,6449,28
103964,2023-10-12,952recoleta216468960014,724Brecoleta,Casa de Congelados,6449,28
103965,2023-10-16,952recoleta216468960014,724Brecoleta,Casa de Congelados,4837,21
103966,2023-10-23,952recoleta216468960014,724Brecoleta,Casa de Congelados,8062,35
103967,2023-10-31,952recoleta216468960014,724Brecoleta,Casa de Congelados,8062,35
103968,2023-11-08,952recoleta216468960014,724Brecoleta,Casa de Congelados,8062,35
103969,2023-11-09,952recoleta216468960014,724Brecoleta,Casa de Congelados,20960,91
103970,2023-11-13,952recoleta216468960014,724Brecoleta,Casa de Congelados,4837,21
103971,2023-11-16,952recoleta216468960014,724Brecoleta,Casa de Congelados,8062,35
103972,2023-11-21,952recoleta216468960014,724Brecoleta,Casa de Congelados,8062,35
103973,2023-11-23,952recoleta216468960014,724Brecoleta,Casa de Congelados,12898,56
103974,2023-11-24,952recoleta216468960014,724Brecoleta,Casa de Congelados,4837,21
103975,2023-12-04,952recoleta216468960014,724Brecoleta,Casa de Congelados,9674,42
103976,2023-12-08,952recoleta216468960014,724Brecoleta,Casa de Congelados,20960,91
103977,2023-12-14,952recoleta216468960014,724Brecoleta,Casa de Congelados,9674,42
103978,2023-12-19,952recoleta216468960014,724Brecoleta,Casa de Congelados,6449,28
103979,2024-01-04,952recoleta216468960014,724Brecoleta,Casa de Congelados,6449,28
103980,2024-01-08,952recoleta216468960014,724Brecoleta,Casa de Congelados,4837,21
103981,2024-01-11,952recoleta216468960014,724Brecoleta,Casa de Congelados,4837,21
103982,2024-02-05,952recoleta216468960014,724Brecoleta,Casa de Congelados,12898,56
103983,2024-02-07,952recoleta216468960014,724Brecoleta,Casa de Congelados,4837,21
103984,2024-02-09,952recoleta216468960014,724Brecoleta,Casa de Congelados,19348,84
103985,2024-02-10,952recoleta216468960014,724Brecoleta,Casa de Congelados,9674,42
103986,2024-02-13,952recoleta216468960014,724Brecoleta,Casa de Congelados,-9674,-42
103987,2024-02-27,952recoleta216468960014,724Brecoleta,Casa de Congelados,4837,21
103988,2024-03-18,952recoleta216468960014,724Brecoleta,Casa de Congelados,4837,21
103989,2024-03-23,952recoleta216468960014,724Brecoleta,Casa de Congelados,6449,28
103990,2024-04-01,952recoleta216468960014,724Brecoleta,Casa de Congelados,6449,28
103991,2022-11-01,952recoleta216468960014,715Crecoleta,Casa de Congelados,17290,68
