,fecha,cod_cliente,cod_art,_canal_cliente,venta,kilos
105675,2023-01-06,122229ykua_sati,113ykua_sati,Distribuidores,1509,9
105676,2023-01-16,122229ykua_sati,113ykua_sati,Distribuidores,1509,9
105677,2023-01-19,127605ykua_sati,113ykua_sati,Grupo de Compras,-155,-1
105678,2023-01-19,130306ykua_sati,81ykua_sati,Minorista,585,2
105679,2023-01-27,122229ykua_sati,112ykua_sati,Distribuidores,2403,21
105680,2023-01-30,131373ykua_sati,113ykua_sati,Grupo de Compras,-147,-1
105681,2023-01-31,127658ykua_sati,81ykua_sati,Cadenas,-1517,-4
105682,2023-02-03,127707ykua_sati,116ykua_sati,HORECA,4204,11
105683,2023-02-03,122229ykua_sati,112ykua_sati,Distribuidores,1602,14
105684,2023-02-03,122229ykua_sati,113ykua_sati,Distribuidores,3018,18
105685,2023-02-04,131733ykua_sati,81ykua_sati,HORECA,-2340,-8
105686,2023-02-11,127658ykua_sati,81ykua_sati,Cadenas,1441,4
105687,2023-02-16,130306ykua_sati,81ykua_sati,Minorista,585,2
105688,2023-02-18,127658ykua_sati,81ykua_sati,Cadenas,1441,4
105689,2023-03-03,121649ykua_sati,113ykua_sati,Grupo de Compras,-1058,-5
105690,2023-03-09,130306ykua_sati,81ykua_sati,Minorista,1170,4
105691,2023-03-10,127707ykua_sati,116ykua_sati,HORECA,4204,11
105692,2023-03-10,121649ykua_sati,113ykua_sati,Grupo de Compras,-1058,-5
105693,2023-03-10,122229ykua_sati,113ykua_sati,Distribuidores,1509,9
105694,2023-03-11,127707ykua_sati,116ykua_sati,HORECA,-2102,-6
105695,2023-03-16,121649ykua_sati,113ykua_sati,Grupo de Compras,-1058,-5
105696,2023-03-20,127658ykua_sati,81ykua_sati,Cadenas,-2024,-5
105697,2023-03-21,127033ykua_sati,113ykua_sati,Grupo de Compras,-30,0
105698,2023-03-23,127605ykua_sati,113ykua_sati,Grupo de Compras,-309,-2
105699,2023-03-24,127707ykua_sati,116ykua_sati,HORECA,4204,11
105700,2023-03-25,127707ykua_sati,116ykua_sati,HORECA,-2102,-6
105701,2023-03-31,127707ykua_sati,116ykua_sati,HORECA,6307,17
105702,2023-04-13,130306ykua_sati,81ykua_sati,Minorista,585,2
105703,2023-04-27,130306ykua_sati,81ykua_sati,Minorista,1170,4
105704,2023-04-28,122229ykua_sati,113ykua_sati,Distribuidores,1509,9
105705,2023-05-05,122229ykua_sati,81ykua_sati,Distribuidores,8615,32
105706,2023-05-12,122229ykua_sati,113ykua_sati,Distribuidores,1509,9
105707,2023-05-18,127605ykua_sati,113ykua_sati,Grupo de Compras,1858,9
105708,2023-05-26,127707ykua_sati,116ykua_sati,HORECA,4204,11
105709,2023-06-01,130306ykua_sati,81ykua_sati,Minorista,585,2
105710,2023-06-06,121901ykua_sati,96ykua_sati,Cadenas,7025,27
105711,2023-06-09,122229ykua_sati,81ykua_sati,Distribuidores,8615,32
105712,2023-06-09,122229ykua_sati,113ykua_sati,Distribuidores,1509,9
105713,2023-06-15,130306ykua_sati,81ykua_sati,Minorista,585,2
105714,2023-06-15,122229ykua_sati,81ykua_sati,Distribuidores,4307,16
105715,2023-06-29,130306ykua_sati,81ykua_sati,Minorista,1087,4
105716,2023-06-30,131121ykua_sati,112ykua_sati,Grupo de Compras,-486,-3
105717,2023-06-30,122229ykua_sati,113ykua_sati,Distribuidores,1509,9
105718,2023-07-04,121901ykua_sati,96ykua_sati,Cadenas,9367,40
105719,2023-07-06,122229ykua_sati,113ykua_sati,Distribuidores,-1509,-9
105720,2023-07-13,127033ykua_sati,113ykua_sati,Grupo de Compras,-60,0
105721,2023-07-21,130491ykua_sati,113ykua_sati,Supermercados Independientes,-899,-5
105722,2023-07-21,127707ykua_sati,116ykua_sati,HORECA,4204,11
105723,2023-07-22,127658ykua_sati,81ykua_sati,Cadenas,1252,4
105724,2023-07-25,127707ykua_sati,116ykua_sati,HORECA,6307,17
105725,2023-07-27,130306ykua_sati,81ykua_sati,Minorista,1087,4
105726,2023-07-28,127658ykua_sati,81ykua_sati,Cadenas,836,3
105727,2023-07-29,127707ykua_sati,116ykua_sati,HORECA,4204,11
105728,2023-07-31,122229ykua_sati,112ykua_sati,Distribuidores,2788,28
105729,2023-08-07,126872ykua_sati,113ykua_sati,Distribuidores,-755,-5
105730,2023-08-11,122229ykua_sati,112ykua_sati,Distribuidores,1394,14
105731,2023-08-14,131994ykua_sati,96ykua_sati,HORECA,4568,20
105732,2023-08-21,131994ykua_sati,96ykua_sati,HORECA,4568,20
105733,2023-08-28,131994ykua_sati,96ykua_sati,HORECA,4568,20
105734,2023-08-29,127707ykua_sati,116ykua_sati,HORECA,4204,11
105735,2023-08-29,131373ykua_sati,113ykua_sati,Grupo de Compras,-117,-1
105736,2023-08-30,131588ykua_sati,112ykua_sati,Grupo de Compras,-228,-2
105737,2023-08-30,131588ykua_sati,113ykua_sati,Grupo de Compras,-155,-1
105738,2023-08-31,130306ykua_sati,81ykua_sati,Minorista,1087,4
105739,2023-09-01,122229ykua_sati,112ykua_sati,Distribuidores,2403,21
105740,2023-09-01,122229ykua_sati,113ykua_sati,Distribuidores,1509,9
105741,2023-09-04,131994ykua_sati,96ykua_sati,HORECA,4568,20
105742,2023-09-07,127605ykua_sati,113ykua_sati,Grupo de Compras,-419,-2
105743,2023-09-07,127032ykua_sati,113ykua_sati,Grupo de Compras,-30,0
105744,2023-09-08,122229ykua_sati,112ykua_sati,Distribuidores,1602,14
105745,2023-09-08,122229ykua_sati,113ykua_sati,Distribuidores,1509,9
105746,2023-09-11,131994ykua_sati,96ykua_sati,HORECA,4568,20
105747,2023-09-14,126872ykua_sati,96ykua_sati,Distribuidores,-351,-2
105748,2023-09-15,130765ykua_sati,96ykua_sati,HORECA,397,2
105749,2023-09-20,122229ykua_sati,113ykua_sati,Distribuidores,-2186,-13
105750,2023-09-20,122229ykua_sati,81ykua_sati,Distribuidores,-1423,-6
105751,2023-09-20,122229ykua_sati,112ykua_sati,Distribuidores,-1985,-17
105752,2023-09-28,130306ykua_sati,81ykua_sati,Minorista,544,2
105753,2023-09-29,122229ykua_sati,113ykua_sati,Distribuidores,1509,9
105754,2023-10-09,131373ykua_sati,113ykua_sati,Grupo de Compras,117,1
105755,2023-10-10,127707ykua_sati,116ykua_sati,HORECA,4204,11
105756,2023-10-19,130306ykua_sati,81ykua_sati,Minorista,544,2
105757,2023-10-24,127707ykua_sati,116ykua_sati,HORECA,6307,17
105758,2023-10-31,127658ykua_sati,81ykua_sati,Cadenas,-886,-2
105759,2023-11-09,131819ykua_sati,81ykua_sati,Grupo de Compras,-1957,-8
105760,2023-11-14,131994ykua_sati,114ykua_sati,HORECA,4433,23
105761,2023-11-16,131373ykua_sati,113ykua_sati,Grupo de Compras,-117,-1
105762,2023-11-16,130306ykua_sati,81ykua_sati,Minorista,544,2
105763,2023-11-17,122229ykua_sati,113ykua_sati,Distribuidores,1509,9
105764,2023-11-20,131994ykua_sati,114ykua_sati,HORECA,-1478,-8
105765,2023-11-20,131994ykua_sati,81ykua_sati,HORECA,6124,26
105766,2023-11-22,131994ykua_sati,114ykua_sati,HORECA,201,1
105767,2023-11-22,127707ykua_sati,116ykua_sati,HORECA,4204,11
105768,2023-11-22,131994ykua_sati,81ykua_sati,HORECA,-323,-1
105769,2023-11-27,131994ykua_sati,81ykua_sati,HORECA,5439,20
105770,2023-11-28,127707ykua_sati,116ykua_sati,HORECA,8409,22
105771,2023-11-28,127658ykua_sati,81ykua_sati,Cadenas,-3034,-8
105772,2023-11-29,127707ykua_sati,116ykua_sati,HORECA,-6307,-17
105773,2023-11-30,127674ykua_sati,113ykua_sati,Distribuidores,1509,9
105774,2023-12-05,127707ykua_sati,116ykua_sati,HORECA,4204,11
105775,2023-12-08,122229ykua_sati,113ykua_sati,Distribuidores,1509,9
105776,2023-12-12,121401ykua_sati,96ykua_sati,Cadenas,6629,27
105777,2023-12-12,121401ykua_sati,81ykua_sati,Cadenas,4366,16
105778,2023-12-12,121401ykua_sati,81ykua_sati,Cadenas,8731,32
105779,2023-12-12,121401ykua_sati,96ykua_sati,Cadenas,6629,27
105780,2023-12-13,131588ykua_sati,112ykua_sati,Grupo de Compras,1773,14
105781,2023-12-14,121401ykua_sati,96ykua_sati,Cadenas,-6629,-27
105782,2023-12-15,122229ykua_sati,113ykua_sati,Distribuidores,1509,9
105783,2023-12-19,121401ykua_sati,96ykua_sati,Cadenas,9943,40
105784,2023-12-27,131080ykua_sati,112ykua_sati,Grupo de Compras,-97,-1
105785,2023-12-28,130306ykua_sati,81ykua_sati,Minorista,1087,4
105786,2024-01-12,121401ykua_sati,96ykua_sati,Cadenas,-9943,-40
105787,2024-01-16,127658ykua_sati,81ykua_sati,Cadenas,-1644,-4
105788,2024-01-18,121649ykua_sati,113ykua_sati,Grupo de Compras,-35,0
105789,2024-01-18,127605ykua_sati,113ykua_sati,Grupo de Compras,-60,0
105790,2024-01-22,127658ykua_sati,81ykua_sati,Cadenas,-507,-1
105791,2024-01-25,127033ykua_sati,113ykua_sati,Grupo de Compras,-30,0
105792,2024-01-25,121401ykua_sati,81ykua_sati,Cadenas,4366,16
105793,2024-01-26,122229ykua_sati,113ykua_sati,Distribuidores,1509,9
105794,2024-01-29,122229ykua_sati,81ykua_sati,Distribuidores,3791,16
105795,2024-02-06,127707ykua_sati,116ykua_sati,HORECA,4204,11
105796,2024-02-14,131080ykua_sati,112ykua_sati,Grupo de Compras,-69,0
105797,2024-02-16,122229ykua_sati,81ykua_sati,Distribuidores,3791,16
105798,2024-02-22,130306ykua_sati,81ykua_sati,Minorista,363,1
105799,2024-03-01,122229ykua_sati,113ykua_sati,Distribuidores,1509,9
105800,2024-03-13,127658ykua_sati,81ykua_sati,Cadenas,-232,-1
105801,2024-03-15,122229ykua_sati,113ykua_sati,Distribuidores,1509,9
105802,2024-03-19,127707ykua_sati,116ykua_sati,HORECA,4204,11
105803,2023-01-02,130491ykua_sati,113ykua_sati,Supermercados Independientes,899,5
105804,2023-01-05,130491ykua_sati,113ykua_sati,Supermercados Independientes,899,5
105805,2023-01-05,121649ykua_sati,113ykua_sati,Grupo de Compras,1058,5
105806,2023-01-06,122229ykua_sati,81ykua_sati,Distribuidores,2154,8
105807,2023-01-12,130491ykua_sati,113ykua_sati,Supermercados Independientes,899,5
105808,2023-01-14,127658ykua_sati,81ykua_sati,Cadenas,2530,7
105809,2023-01-19,121649ykua_sati,113ykua_sati,Grupo de Compras,1058,5
105810,2023-01-23,122229ykua_sati,81ykua_sati,Distribuidores,2154,8
105811,2023-01-28,127658ykua_sati,81ykua_sati,Cadenas,3034,8
105812,2023-02-02,131733ykua_sati,81ykua_sati,HORECA,2340,8
105813,2023-02-10,122229ykua_sati,81ykua_sati,Distribuidores,2154,8
105814,2023-02-16,121649ykua_sati,113ykua_sati,Grupo de Compras,1058,5
105815,2023-02-23,127658ykua_sati,81ykua_sati,Cadenas,2882,8
105816,2023-03-02,121649ykua_sati,113ykua_sati,Grupo de Compras,1058,5
105817,2023-03-02,130491ykua_sati,113ykua_sati,Supermercados Independientes,899,5
105818,2023-03-08,131963ykua_sati,112ykua_sati,Distribuidores,753,7
105819,2023-03-09,121649ykua_sati,113ykua_sati,Grupo de Compras,1058,5
105820,2023-03-18,127658ykua_sati,81ykua_sati,Cadenas,3034,8
105821,2023-04-01,131963ykua_sati,112ykua_sati,Distribuidores,753,7
105822,2023-04-05,131963ykua_sati,113ykua_sati,Distribuidores,710,5
105823,2023-04-08,131963ykua_sati,113ykua_sati,Distribuidores,710,5
105824,2023-04-20,130491ykua_sati,113ykua_sati,Supermercados Independientes,899,5
105825,2023-05-03,131963ykua_sati,113ykua_sati,Distribuidores,710,5
105826,2023-05-10,131963ykua_sati,112ykua_sati,Distribuidores,753,7
105827,2023-06-17,131963ykua_sati,113ykua_sati,Distribuidores,710,5
105828,2023-06-24,127658ykua_sati,81ykua_sati,Cadenas,3034,8
105829,2023-07-12,131963ykua_sati,113ykua_sati,Distribuidores,710,5
105830,2023-07-20,130491ykua_sati,113ykua_sati,Supermercados Independientes,899,5
105831,2023-07-26,131558ykua_sati,113ykua_sati,Grupo de Compras,854,5
105832,2023-07-27,129530ykua_sati,113ykua_sati,Minorista,854,5
105833,2023-08-02,131080ykua_sati,112ykua_sati,Grupo de Compras,926,7
105834,2023-08-02,131819ykua_sati,81ykua_sati,Grupo de Compras,2065,8
105835,2023-08-03,121649ykua_sati,113ykua_sati,Grupo de Compras,846,5
105836,2023-08-04,131121ykua_sati,81ykua_sati,Grupo de Compras,2065,8
105837,2023-08-05,126872ykua_sati,113ykua_sati,Distribuidores,755,5
105838,2023-08-09,131963ykua_sati,113ykua_sati,Distribuidores,710,5
105839,2023-08-11,122229ykua_sati,113ykua_sati,Distribuidores,755,5
105840,2023-08-18,131163ykua_sati,96ykua_sati,HORECA,3178,13
105841,2023-08-18,122229ykua_sati,113ykua_sati,Distribuidores,755,5
105842,2023-08-22,131121ykua_sati,81ykua_sati,Grupo de Compras,2065,8
105843,2023-08-24,122229ykua_sati,81ykua_sati,Distribuidores,1895,8
105844,2023-08-24,122229ykua_sati,113ykua_sati,Distribuidores,755,5
105845,2023-08-30,131963ykua_sati,113ykua_sati,Distribuidores,710,5
105846,2023-09-09,131963ykua_sati,113ykua_sati,Distribuidores,710,5
105847,2023-09-11,122229ykua_sati,81ykua_sati,Distribuidores,1895,8
105848,2023-09-27,131588ykua_sati,81ykua_sati,Grupo de Compras,2334,8
105849,2023-10-03,131121ykua_sati,81ykua_sati,Grupo de Compras,2174,8
105850,2023-10-25,131963ykua_sati,113ykua_sati,Distribuidores,710,5
105851,2023-10-25,131588ykua_sati,112ykua_sati,Grupo de Compras,873,7
105852,2023-10-31,127325ykua_sati,113ykua_sati,Grupo de Compras,1005,5
105853,2023-11-01,131080ykua_sati,113ykua_sati,Grupo de Compras,1005,5
105854,2023-11-03,122229ykua_sati,113ykua_sati,Distribuidores,755,5
105855,2023-11-04,131963ykua_sati,113ykua_sati,Distribuidores,710,5
105856,2023-11-08,131819ykua_sati,81ykua_sati,Grupo de Compras,1957,8
105857,2023-11-08,131080ykua_sati,113ykua_sati,Grupo de Compras,1005,5
105858,2023-11-11,131819ykua_sati,81ykua_sati,Grupo de Compras,1957,8
105859,2023-11-13,131994ykua_sati,114ykua_sati,HORECA,0,8
105860,2023-11-16,132245ykua_sati,113ykua_sati,HORECA,1058,5
105861,2023-11-22,132245ykua_sati,113ykua_sati,HORECA,1058,5
105862,2023-11-23,131994ykua_sati,81ykua_sati,HORECA,2418,10
105863,2023-11-24,122229ykua_sati,113ykua_sati,Distribuidores,755,5
105864,2023-11-25,127658ykua_sati,81ykua_sati,Cadenas,3034,8
105865,2023-12-02,131963ykua_sati,113ykua_sati,Distribuidores,710,5
105866,2023-12-13,131963ykua_sati,113ykua_sati,Distribuidores,710,5
105867,2023-12-16,131963ykua_sati,113ykua_sati,Distribuidores,710,5
105868,2023-12-20,131963ykua_sati,113ykua_sati,Distribuidores,710,5
105869,2024-01-13,131963ykua_sati,113ykua_sati,Distribuidores,710,5
105870,2024-01-20,127658ykua_sati,81ykua_sati,Cadenas,3034,8
105871,2024-01-25,121401ykua_sati,96ykua_sati,Cadenas,3314,13
105872,2024-01-26,122229ykua_sati,81ykua_sati,Distribuidores,1895,8
105873,2024-02-03,131963ykua_sati,113ykua_sati,Distribuidores,710,5
105874,2024-02-06,121401ykua_sati,96ykua_sati,Cadenas,3314,13
105875,2024-02-06,121401ykua_sati,81ykua_sati,Cadenas,2183,8
105876,2024-02-07,131963ykua_sati,113ykua_sati,Distribuidores,710,5
105877,2024-02-17,127658ykua_sati,81ykua_sati,Cadenas,3034,8
105878,2024-02-21,131963ykua_sati,113ykua_sati,Distribuidores,710,5
105879,2024-02-28,131963ykua_sati,113ykua_sati,Distribuidores,710,5
105880,2024-03-06,131963ykua_sati,113ykua_sati,Distribuidores,710,5
105881,2024-03-12,121401ykua_sati,96ykua_sati,Cadenas,3049,13
105882,2024-03-19,121401ykua_sati,96ykua_sati,Cadenas,3049,13
105883,2024-03-19,121401ykua_sati,96ykua_sati,Cadenas,3049,13
105884,2023-01-06,127707ykua_sati,116ykua_sati,HORECA,2102,6
105885,2023-01-13,127707ykua_sati,116ykua_sati,HORECA,2102,6
105886,2023-01-31,127707ykua_sati,116ykua_sati,HORECA,2102,6
105887,2023-02-10,127707ykua_sati,116ykua_sati,HORECA,2102,6
105888,2023-02-28,127707ykua_sati,116ykua_sati,HORECA,2102,6
105889,2023-03-03,127707ykua_sati,116ykua_sati,HORECA,2102,6
105890,2023-03-07,127707ykua_sati,116ykua_sati,HORECA,2102,6
105891,2023-03-08,125752ykua_sati,116ykua_sati,HORECA,2102,6
105892,2023-03-17,127707ykua_sati,116ykua_sati,HORECA,2102,6
105893,2023-04-11,127707ykua_sati,116ykua_sati,HORECA,2102,6
105894,2023-04-18,127707ykua_sati,116ykua_sati,HORECA,2102,6
105895,2023-04-25,127707ykua_sati,116ykua_sati,HORECA,2102,6
105896,2023-04-26,125752ykua_sati,116ykua_sati,HORECA,2102,6
105897,2023-04-28,127707ykua_sati,116ykua_sati,HORECA,2102,6
105898,2023-05-05,127707ykua_sati,116ykua_sati,HORECA,2102,6
105899,2023-05-09,127707ykua_sati,116ykua_sati,HORECA,2102,6
105900,2023-05-31,125752ykua_sati,116ykua_sati,HORECA,2102,6
105901,2023-06-02,127707ykua_sati,116ykua_sati,HORECA,2102,6
105902,2023-06-06,127707ykua_sati,116ykua_sati,HORECA,2102,6
105903,2023-06-09,127707ykua_sati,116ykua_sati,HORECA,2102,6
105904,2023-06-13,127707ykua_sati,116ykua_sati,HORECA,2102,6
105905,2023-06-30,127707ykua_sati,116ykua_sati,HORECA,2102,6
105906,2023-07-04,127707ykua_sati,116ykua_sati,HORECA,2102,6
105907,2023-07-07,127707ykua_sati,116ykua_sati,HORECA,2102,6
105908,2023-07-08,125752ykua_sati,116ykua_sati,HORECA,2102,6
105909,2023-07-14,127707ykua_sati,116ykua_sati,HORECA,2102,6
105910,2023-07-21,132209ykua_sati,116ykua_sati,HORECA,2102,6
105911,2023-07-28,140726ykua_sati,116ykua_sati,HORECA,2207,6
105912,2023-08-01,127707ykua_sati,116ykua_sati,HORECA,2102,6
105913,2023-08-04,127707ykua_sati,116ykua_sati,HORECA,2102,6
105914,2023-08-08,127707ykua_sati,116ykua_sati,HORECA,2102,6
105915,2023-08-10,140726ykua_sati,116ykua_sati,HORECA,2207,6
105916,2023-08-15,127707ykua_sati,116ykua_sati,HORECA,2102,6
105917,2023-08-21,140726ykua_sati,116ykua_sati,HORECA,2207,6
105918,2023-08-31,140726ykua_sati,116ykua_sati,HORECA,2207,6
105919,2023-09-05,127707ykua_sati,116ykua_sati,HORECA,2102,6
105920,2023-09-12,127707ykua_sati,116ykua_sati,HORECA,2102,6
105921,2023-09-13,125752ykua_sati,116ykua_sati,HORECA,2102,6
105922,2023-09-15,127707ykua_sati,116ykua_sati,HORECA,2102,6
105923,2023-09-19,140726ykua_sati,116ykua_sati,HORECA,2207,6
105924,2023-09-20,125752ykua_sati,116ykua_sati,HORECA,2102,6
105925,2023-09-29,127707ykua_sati,116ykua_sati,HORECA,2102,6
105926,2023-09-29,140726ykua_sati,116ykua_sati,HORECA,2207,6
105927,2023-10-06,127707ykua_sati,116ykua_sati,HORECA,2102,6
105928,2023-10-13,140726ykua_sati,116ykua_sati,HORECA,2207,6
105929,2023-10-17,127707ykua_sati,116ykua_sati,HORECA,2102,6
105930,2023-10-31,127707ykua_sati,116ykua_sati,HORECA,2102,6
105931,2023-10-31,140726ykua_sati,116ykua_sati,HORECA,2207,6
105932,2023-11-07,127707ykua_sati,116ykua_sati,HORECA,2102,6
105933,2023-11-28,140726ykua_sati,116ykua_sati,HORECA,2207,6
105934,2023-12-06,125752ykua_sati,116ykua_sati,HORECA,2102,6
105935,2023-12-08,140726ykua_sati,116ykua_sati,HORECA,2207,6
105936,2023-12-12,127707ykua_sati,116ykua_sati,HORECA,2102,6
105937,2023-12-19,140726ykua_sati,116ykua_sati,HORECA,2207,6
105938,2023-12-19,127707ykua_sati,116ykua_sati,HORECA,2102,6
105939,2023-12-27,140726ykua_sati,116ykua_sati,HORECA,2207,6
105940,2024-01-04,140726ykua_sati,116ykua_sati,HORECA,2207,6
105941,2024-01-08,140726ykua_sati,116ykua_sati,HORECA,2207,6
105942,2024-01-10,125752ykua_sati,116ykua_sati,HORECA,2102,6
105943,2024-01-26,140726ykua_sati,116ykua_sati,HORECA,2207,6
105944,2024-02-09,140726ykua_sati,116ykua_sati,HORECA,2207,6
105945,2024-02-13,127707ykua_sati,116ykua_sati,HORECA,2102,6
105946,2024-02-16,140726ykua_sati,116ykua_sati,HORECA,2207,6
105947,2024-02-27,127707ykua_sati,116ykua_sati,HORECA,2102,6
105948,2024-03-06,125752ykua_sati,116ykua_sati,HORECA,2102,6
105949,2024-03-12,127707ykua_sati,116ykua_sati,HORECA,2102,6
105950,2023-01-06,122229ykua_sati,85ykua_sati,Distribuidores,4750,21
105951,2023-01-14,127658ykua_sati,85ykua_sati,Cadenas,4767,16
105952,2023-01-26,127605ykua_sati,85ykua_sati,Grupo de Compras,4445,16
105953,2023-01-27,122229ykua_sati,85ykua_sati,Distribuidores,4750,21
105954,2023-01-28,127032ykua_sati,85ykua_sati,Grupo de Compras,-1147,-10
105955,2023-01-28,130491ykua_sati,85ykua_sati,Supermercados Independientes,-1290,-5
105956,2023-01-31,127674ykua_sati,85ykua_sati,Distribuidores,14999,62
105957,2023-02-02,127674ykua_sati,85ykua_sati,Distribuidores,14999,62
105958,2023-02-03,122229ykua_sati,85ykua_sati,Distribuidores,5937,26
105959,2023-02-07,127674ykua_sati,85ykua_sati,Distribuidores,34997,146
105960,2023-02-14,127674ykua_sati,85ykua_sati,Distribuidores,32497,135
105961,2023-02-22,131588ykua_sati,85ykua_sati,Grupo de Compras,3861,16
105962,2023-02-23,126872ykua_sati,85ykua_sati,Distribuidores,4750,21
105963,2023-02-23,127674ykua_sati,85ykua_sati,Distribuidores,24998,104
105964,2023-02-27,122229ykua_sati,85ykua_sati,Distribuidores,5937,26
105965,2023-03-02,130718ykua_sati,85ykua_sati,HORECA,4301,16
105966,2023-03-06,131994ykua_sati,85ykua_sati,HORECA,5161,21
105967,2023-03-07,127674ykua_sati,85ykua_sati,Distribuidores,7499,31
105968,2023-03-09,131819ykua_sati,85ykua_sati,Grupo de Compras,-1290,-5
105969,2023-03-09,121649ykua_sati,85ykua_sati,Grupo de Compras,6452,26
105970,2023-03-13,131994ykua_sati,85ykua_sati,HORECA,5161,21
105971,2023-03-14,127674ykua_sati,85ykua_sati,Distribuidores,12499,52
105972,2023-03-15,131675ykua_sati,85ykua_sati,Distribuidores,3562,16
105973,2023-03-16,123369ykua_sati,85ykua_sati,HORECA,5735,21
105974,2023-03-16,131819ykua_sati,85ykua_sati,Grupo de Compras,-1290,-5
105975,2023-03-20,131994ykua_sati,85ykua_sati,HORECA,5161,21
105976,2023-03-21,127674ykua_sati,85ykua_sati,Distribuidores,5000,21
105977,2023-03-21,131121ykua_sati,85ykua_sati,Grupo de Compras,3871,16
105978,2023-03-23,130718ykua_sati,85ykua_sati,HORECA,5735,21
105979,2023-03-24,131121ykua_sati,85ykua_sati,Grupo de Compras,3871,16
105980,2023-03-27,131994ykua_sati,85ykua_sati,HORECA,5161,21
105981,2023-03-28,127674ykua_sati,85ykua_sati,Distribuidores,12499,52
105982,2023-03-30,123369ykua_sati,85ykua_sati,HORECA,5735,21
105983,2023-04-03,122229ykua_sati,85ykua_sati,Distribuidores,3562,16
105984,2023-04-11,131994ykua_sati,85ykua_sati,HORECA,5161,21
105985,2023-04-11,127674ykua_sati,85ykua_sati,Distribuidores,9999,42
105986,2023-04-13,123369ykua_sati,85ykua_sati,HORECA,8602,31
105987,2023-04-17,130718ykua_sati,85ykua_sati,HORECA,7169,26
105988,2023-04-17,131994ykua_sati,85ykua_sati,HORECA,3871,16
105989,2023-04-18,127674ykua_sati,85ykua_sati,Distribuidores,6250,26
105990,2023-04-19,130718ykua_sati,85ykua_sati,HORECA,-7169,-26
105991,2023-04-21,122229ykua_sati,85ykua_sati,Distribuidores,4750,21
105992,2023-04-24,131994ykua_sati,85ykua_sati,HORECA,5161,21
105993,2023-04-25,127674ykua_sati,85ykua_sati,Distribuidores,12499,52
105994,2023-04-26,130718ykua_sati,85ykua_sati,HORECA,8602,31
105995,2023-04-27,123369ykua_sati,85ykua_sati,HORECA,5735,21
105996,2023-04-28,122229ykua_sati,85ykua_sati,Distribuidores,3562,16
105997,2023-04-29,131994ykua_sati,85ykua_sati,HORECA,5161,21
105998,2023-05-09,131994ykua_sati,85ykua_sati,HORECA,5161,21
105999,2023-05-11,131819ykua_sati,85ykua_sati,Grupo de Compras,-1290,-5
106000,2023-05-15,130718ykua_sati,85ykua_sati,HORECA,5735,21
106001,2023-05-15,131994ykua_sati,85ykua_sati,HORECA,7742,31
106002,2023-05-15,131819ykua_sati,85ykua_sati,Grupo de Compras,-1290,-5
106003,2023-05-22,131994ykua_sati,85ykua_sati,HORECA,7742,31
106004,2023-05-23,127674ykua_sati,85ykua_sati,Distribuidores,6250,26
106005,2023-05-25,123369ykua_sati,85ykua_sati,HORECA,5735,21
106006,2023-05-29,131994ykua_sati,85ykua_sati,HORECA,5161,21
106007,2023-05-30,127674ykua_sati,85ykua_sati,Distribuidores,9999,42
106008,2023-05-30,127031ykua_sati,85ykua_sati,Grupo de Compras,-430,-2
106009,2023-06-05,131994ykua_sati,85ykua_sati,HORECA,5161,21
106010,2023-06-06,127674ykua_sati,85ykua_sati,Distribuidores,3750,16
106011,2023-06-12,131994ykua_sati,85ykua_sati,HORECA,3871,16
106012,2023-06-13,127674ykua_sati,85ykua_sati,Distribuidores,9999,42
106013,2023-06-15,123369ykua_sati,85ykua_sati,HORECA,5735,21
106014,2023-06-19,131994ykua_sati,85ykua_sati,HORECA,5161,21
106015,2023-06-22,131819ykua_sati,85ykua_sati,Grupo de Compras,-1290,-5
106016,2023-06-26,131994ykua_sati,85ykua_sati,HORECA,5161,21
106017,2023-06-27,127674ykua_sati,85ykua_sati,Distribuidores,7499,31
106018,2023-06-30,126872ykua_sati,85ykua_sati,Distribuidores,-1045,-5
106019,2023-06-30,131080ykua_sati,85ykua_sati,Grupo de Compras,-2397,-10
106020,2023-07-07,122229ykua_sati,85ykua_sati,Distribuidores,5225,26
106021,2023-07-08,129582ykua_sati,85ykua_sati,Grupo de Compras,-41,0
106022,2023-07-10,129582ykua_sati,85ykua_sati,Grupo de Compras,41,0
106023,2023-07-12,131733ykua_sati,85ykua_sati,HORECA,-1199,-5
106024,2023-07-17,127674ykua_sati,85ykua_sati,Distribuidores,5000,21
106025,2023-07-20,123369ykua_sati,85ykua_sati,HORECA,5735,21
106026,2023-07-20,130491ykua_sati,85ykua_sati,Supermercados Independientes,3596,16
106027,2023-07-21,130491ykua_sati,85ykua_sati,Supermercados Independientes,-1199,-5
106028,2023-07-24,131994ykua_sati,85ykua_sati,HORECA,3596,16
106029,2023-07-25,127674ykua_sati,85ykua_sati,Distribuidores,7499,31
106030,2023-07-27,126872ykua_sati,85ykua_sati,Distribuidores,20898,130
106031,2023-07-31,131994ykua_sati,85ykua_sati,HORECA,4794,21
106032,2023-08-01,127674ykua_sati,85ykua_sati,Distribuidores,5000,21
106033,2023-08-03,130718ykua_sati,85ykua_sati,HORECA,5735,21
106034,2023-08-03,126872ykua_sati,85ykua_sati,Distribuidores,26123,130
106035,2023-08-03,127658ykua_sati,85ykua_sati,Cadenas,-1589,-5
106036,2023-08-07,131994ykua_sati,85ykua_sati,HORECA,4794,21
